model,encoding,gamma,encoding_strength,coupling_strength,NRMSE
DV-QRC,Global,3,1,10,0.046693841438741425
CV-QRC,Local,7,0.0001,1.0000000000000001e-05,0.29108716351781078
CV-QRC,Local,7,0.0001,2.1544346900318823e-05,0.29023354497242637
CV-QRC,Local,7,0.0001,4.6415888336127818e-05,0.29002085622792656
CV-QRC,Local,7,0.0001,0.0001,0.28981411888793601
CV-QRC,Local,7,0.0001,0.00021544346900318823,0.2891396366735105
CV-QRC,Local,7,0.0001,0.00046415888336127773,0.28651272173554204
CV-QRC,Local,7,0.0001,0.001,0.27779234562714827
CV-QRC,Local,7,0.0001,0.0021544346900318821,0.2573821832995522
CV-QRC,Local,7,0.0001,0.0046415888336127772,0.22805107933579957
CV-QRC,Local,7,0.0001,0.01,0.19843008434326553
CV-QRC,Local,7,0.0001,0.021544346900318822,0.1711813148724815
CV-QRC,Local,7,0.0001,0.046415888336127774,0.15434093477611843
CV-QRC,Local,7,0.0001,0.10000000000000001,0.14227444267764305
CV-QRC,Local,7,0.0001,0.21544346900318823,0.133668377652917
CV-QRC,Local,7,0.0001,0.46415888336127725,0.11113960606510023
CV-QRC,Local,7,0.0001,1,0.095117944485073241
CV-QRC,Local,7,0.0001,2.154434690031882,0.097643379105570555
CV-QRC,Local,7,0.0001,4.6415888336127722,0.095068820210533256
CV-QRC,Local,7,0.0001,10,0.11173023391453271
CV-QRC,Local,7,0.00021544346900318845,1.0000000000000001e-05,0.28992831920833673
CV-QRC,Local,7,0.00021544346900318845,2.1544346900318823e-05,0.289841607430952
CV-QRC,Local,7,0.00021544346900318845,4.6415888336127818e-05,0.28941580096028791
CV-QRC,Local,7,0.00021544346900318845,0.0001,0.28789910939156521
CV-QRC,Local,7,0.00021544346900318845,0.00021544346900318823,0.28069788119293071
CV-QRC,Local,7,0.00021544346900318845,0.00046415888336127773,0.2601598582348395
CV-QRC,Local,7,0.00021544346900318845,0.001,0.23051821173019729
CV-QRC,Local,7,0.00021544346900318845,0.0021544346900318821,0.20246353751573687
CV-QRC,Local,7,0.00021544346900318845,0.0046415888336127772,0.17971343137646079
CV-QRC,Local,7,0.00021544346900318845,0.01,0.16008169879873535
CV-QRC,Local,7,0.00021544346900318845,0.021544346900318822,0.14791471943055276
CV-QRC,Local,7,0.00021544346900318845,0.046415888336127774,0.13893445672220645
CV-QRC,Local,7,0.00021544346900318845,0.10000000000000001,0.13139841837052588
CV-QRC,Local,7,0.00021544346900318845,0.21544346900318823,0.12255566569552194
CV-QRC,Local,7,0.00021544346900318845,0.46415888336127725,0.094421025814278761
CV-QRC,Local,7,0.00021544346900318845,1,0.086319760964973027
CV-QRC,Local,7,0.00021544346900318845,2.154434690031882,0.086319923663229159
CV-QRC,Local,7,0.00021544346900318845,4.6415888336127722,0.086312955230348654
CV-QRC,Local,7,0.00021544346900318845,10,0.094672071972067409
CV-QRC,Local,7,0.00046415888336127773,1.0000000000000001e-05,0.28885668191735347
CV-QRC,Local,7,0.00046415888336127773,2.1544346900318823e-05,0.28682910730819083
CV-QRC,Local,7,0.00046415888336127773,4.6415888336127818e-05,0.28131835081209411
CV-QRC,Local,7,0.00046415888336127773,0.0001,0.26546562408806429
CV-QRC,Local,7,0.00046415888336127773,0.00021544346900318823,0.23757534321550938
CV-QRC,Local,7,0.00046415888336127773,0.00046415888336127773,0.20619380943836121
CV-QRC,Local,7,0.00046415888336127773,0.001,0.18285173832573676
CV-QRC,Local,7,0.00046415888336127773,0.0021544346900318821,0.17008774109079167
CV-QRC,Local,7,0.00046415888336127773,0.0046415888336127772,0.15943749913303923
CV-QRC,Local,7,0.00046415888336127773,0.01,0.14665183353230921
CV-QRC,Local,7,0.00046415888336127773,0.021544346900318822,0.13765606318369841
CV-QRC,Local,7,0.00046415888336127773,0.046415888336127774,0.1305175261221006
CV-QRC,Local,7,0.00046415888336127773,0.10000000000000001,0.12459384624714114
CV-QRC,Local,7,0.00046415888336127773,0.21544346900318823,0.10312976968567562
CV-QRC,Local,7,0.00046415888336127773,0.46415888336127725,0.083168564447956062
CV-QRC,Local,7,0.00046415888336127773,1,0.072693302724311459
CV-QRC,Local,7,0.00046415888336127773,2.154434690031882,0.074090741057353776
CV-QRC,Local,7,0.00046415888336127773,4.6415888336127722,0.074518239401662995
CV-QRC,Local,7,0.00046415888336127773,10,0.081312266557283047
CV-QRC,Local,7,0.001,1.0000000000000001e-05,0.26686749684218164
CV-QRC,Local,7,0.001,2.1544346900318823e-05,0.24619250403764678
CV-QRC,Local,7,0.001,4.6415888336127818e-05,0.22170627686973154
CV-QRC,Local,7,0.001,0.0001,0.1994264473837051
CV-QRC,Local,7,0.001,0.00021544346900318823,0.18254715790952128
CV-QRC,Local,7,0.001,0.00046415888336127773,0.17137439909099339
CV-QRC,Local,7,0.001,0.001,0.16555202762597832
CV-QRC,Local,7,0.001,0.0021544346900318821,0.16029279905371141
CV-QRC,Local,7,0.001,0.0046415888336127772,0.14817458351066187
CV-QRC,Local,7,0.001,0.01,0.13854311722374935
CV-QRC,Local,7,0.001,0.021544346900318822,0.13192855518985985
CV-QRC,Local,7,0.001,0.046415888336127774,0.12307244155238869
CV-QRC,Local,7,0.001,0.10000000000000001,0.10894107115031566
CV-QRC,Local,7,0.001,0.21544346900318823,0.08464316480256856
CV-QRC,Local,7,0.001,0.46415888336127725,0.071809848512989632
CV-QRC,Local,7,0.001,1,0.064321397752434617
CV-QRC,Local,7,0.001,2.154434690031882,0.065404092707776224
CV-QRC,Local,7,0.001,4.6415888336127722,0.065236183743008463
CV-QRC,Local,7,0.001,10,0.068928381499680835
CV-QRC,Local,7,0.0021544346900318821,1.0000000000000001e-05,0.19958348733017905
CV-QRC,Local,7,0.0021544346900318821,2.1544346900318823e-05,0.1818332785171442
CV-QRC,Local,7,0.0021544346900318821,4.6415888336127818e-05,0.17159247592461785
CV-QRC,Local,7,0.0021544346900318821,0.0001,0.16640724167913359
CV-QRC,Local,7,0.0021544346900318821,0.00021544346900318823,0.16338601713037193
CV-QRC,Local,7,0.0021544346900318821,0.00046415888336127773,0.16118830404372331
CV-QRC,Local,7,0.0021544346900318821,0.001,0.15840607468735074
CV-QRC,Local,7,0.0021544346900318821,0.0021544346900318821,0.1520137693077771
CV-QRC,Local,7,0.0021544346900318821,0.0046415888336127772,0.14226377159989451
CV-QRC,Local,7,0.0021544346900318821,0.01,0.13515960608723557
CV-QRC,Local,7,0.0021544346900318821,0.021544346900318822,0.12354372379888881
CV-QRC,Local,7,0.0021544346900318821,0.046415888336127774,0.10236299545833678
CV-QRC,Local,7,0.0021544346900318821,0.10000000000000001,0.08673380668885082
CV-QRC,Local,7,0.0021544346900318821,0.21544346900318823,0.073382910378596247
CV-QRC,Local,7,0.0021544346900318821,0.46415888336127725,0.065054613108730758
CV-QRC,Local,7,0.0021544346900318821,1,0.061176692024982535
CV-QRC,Local,7,0.0021544346900318821,2.154434690031882,0.06039426730656744
CV-QRC,Local,7,0.0021544346900318821,4.6415888336127722,0.05999636023594207
CV-QRC,Local,7,0.0021544346900318821,10,0.061176800158825109
CV-QRC,Local,7,0.0046415888336127772,1.0000000000000001e-05,0.169965422984798
CV-QRC,Local,7,0.0046415888336127772,2.1544346900318823e-05,0.16399793417937719
CV-QRC,Local,7,0.0046415888336127772,4.6415888336127818e-05,0.16078608045517911
CV-QRC,Local,7,0.0046415888336127772,0.0001,0.15845018176255748
CV-QRC,Local,7,0.0046415888336127772,0.00021544346900318823,0.15717585069175688
CV-QRC,Local,7,0.0046415888336127772,0.00046415888336127773,0.15644499000621814
CV-QRC,Local,7,0.0046415888336127772,0.001,0.15462231389620737
CV-QRC,Local,7,0.0046415888336127772,0.0021544346900318821,0.1477615527251388
CV-QRC,Local,7,0.0046415888336127772,0.0046415888336127772,0.1398120257408012
CV-QRC,Local,7,0.0046415888336127772,0.01,0.12669349681693831
CV-QRC,Local,7,0.0046415888336127772,0.021544346900318822,0.10018098772859188
CV-QRC,Local,7,0.0046415888336127772,0.046415888336127774,0.083916241592793164
CV-QRC,Local,7,0.0046415888336127772,0.10000000000000001,0.073882933674796508
CV-QRC,Local,7,0.0046415888336127772,0.21544346900318823,0.066406536954346729
CV-QRC,Local,7,0.0046415888336127772,0.46415888336127725,0.061172395948037361
CV-QRC,Local,7,0.0046415888336127772,1,0.058985899403012167
CV-QRC,Local,7,0.0046415888336127772,2.154434690031882,0.057059023325310723
CV-QRC,Local,7,0.0046415888336127772,4.6415888336127722,0.057234422406459498
CV-QRC,Local,7,0.0046415888336127772,10,0.057242797908084606
CV-QRC,Local,7,0.01,1.0000000000000001e-05,0.16603993643321951
CV-QRC,Local,7,0.01,2.1544346900318823e-05,0.16255905941249119
CV-QRC,Local,7,0.01,4.6415888336127818e-05,0.15702426000124034
CV-QRC,Local,7,0.01,0.0001,0.15666431562544869
CV-QRC,Local,7,0.01,0.00021544346900318823,0.15655575122145099
CV-QRC,Local,7,0.01,0.00046415888336127773,0.15645832541438448
CV-QRC,Local,7,0.01,0.001,0.15479513228679637
CV-QRC,Local,7,0.01,0.0021544346900318821,0.14683580248512335
CV-QRC,Local,7,0.01,0.0046415888336127772,0.13198723820501285
CV-QRC,Local,7,0.01,0.01,0.10376824775653497
CV-QRC,Local,7,0.01,0.021544346900318822,0.083566767152200627
CV-QRC,Local,7,0.01,0.046415888336127774,0.073648842847235593
CV-QRC,Local,7,0.01,0.10000000000000001,0.066924832014863295
CV-QRC,Local,7,0.01,0.21544346900318823,0.061058123765864815
CV-QRC,Local,7,0.01,0.46415888336127725,0.058555663632715291
CV-QRC,Local,7,0.01,1,0.057864167267983047
CV-QRC,Local,7,0.01,2.154434690031882,0.055883257077542825
CV-QRC,Local,7,0.01,4.6415888336127722,0.056545960848425558
CV-QRC,Local,7,0.01,10,0.056136366436678797
CV-QRC,Local,7,0.021544346900318822,1.0000000000000001e-05,0.16333446439903002
CV-QRC,Local,7,0.021544346900318822,2.1544346900318823e-05,0.15759350713430881
CV-QRC,Local,7,0.021544346900318822,4.6415888336127818e-05,0.1575185006190705
CV-QRC,Local,7,0.021544346900318822,0.0001,0.15751138789249958
CV-QRC,Local,7,0.021544346900318822,0.00021544346900318823,0.15750626275074339
CV-QRC,Local,7,0.021544346900318822,0.00046415888336127773,0.15745464527602732
CV-QRC,Local,7,0.021544346900318822,0.001,0.15421448179717201
CV-QRC,Local,7,0.021544346900318822,0.0021544346900318821,0.13315333079175756
CV-QRC,Local,7,0.021544346900318822,0.0046415888336127772,0.11673054059376249
CV-QRC,Local,7,0.021544346900318822,0.01,0.086587915697718329
CV-QRC,Local,7,0.021544346900318822,0.021544346900318822,0.07716096015736805
CV-QRC,Local,7,0.021544346900318822,0.046415888336127774,0.068356785714431351
CV-QRC,Local,7,0.021544346900318822,0.10000000000000001,0.062751150720554677
CV-QRC,Local,7,0.021544346900318822,0.21544346900318823,0.058917832836371885
CV-QRC,Local,7,0.021544346900318822,0.46415888336127725,0.05759244317084139
CV-QRC,Local,7,0.021544346900318822,1,0.056669703373824674
CV-QRC,Local,7,0.021544346900318822,2.154434690031882,0.055192569476876598
CV-QRC,Local,7,0.021544346900318822,4.6415888336127722,0.056678756493137396
CV-QRC,Local,7,0.021544346900318822,10,0.055544243720811924
CV-QRC,Local,7,0.046415888336127774,1.0000000000000001e-05,0.16018151635080974
CV-QRC,Local,7,0.046415888336127774,2.1544346900318823e-05,0.16017604917854322
CV-QRC,Local,7,0.046415888336127774,4.6415888336127818e-05,0.16017158215322669
CV-QRC,Local,7,0.046415888336127774,0.0001,0.16016958583931531
CV-QRC,Local,7,0.046415888336127774,0.00021544346900318823,0.16016871894794207
CV-QRC,Local,7,0.046415888336127774,0.00046415888336127773,0.15985707464305418
CV-QRC,Local,7,0.046415888336127774,0.001,0.13397302793710525
CV-QRC,Local,7,0.046415888336127774,0.0021544346900318821,0.11896975380017789
CV-QRC,Local,7,0.046415888336127774,0.0046415888336127772,0.092579182594713177
CV-QRC,Local,7,0.046415888336127774,0.01,0.078981006893783096
CV-QRC,Local,7,0.046415888336127774,0.021544346900318822,0.072741534158429558
CV-QRC,Local,7,0.046415888336127774,0.046415888336127774,0.066709109370587744
CV-QRC,Local,7,0.046415888336127774,0.10000000000000001,0.061410222973829608
CV-QRC,Local,7,0.046415888336127774,0.21544346900318823,0.059268314418606208
CV-QRC,Local,7,0.046415888336127774,0.46415888336127725,0.058142789452098317
CV-QRC,Local,7,0.046415888336127774,1,0.055303070081338293
CV-QRC,Local,7,0.046415888336127774,2.154434690031882,0.05337280343877062
CV-QRC,Local,7,0.046415888336127774,4.6415888336127722,0.054746530656568551
CV-QRC,Local,7,0.046415888336127774,10,0.054643276277445585
CV-QRC,Local,7,0.10000000000000001,1.0000000000000001e-05,0.16706615961178559
CV-QRC,Local,7,0.10000000000000001,2.1544346900318823e-05,0.16706513340351573
CV-QRC,Local,7,0.10000000000000001,4.6415888336127818e-05,0.16706528631884246
CV-QRC,Local,7,0.10000000000000001,0.0001,0.16706338131604348
CV-QRC,Local,7,0.10000000000000001,0.00021544346900318823,0.16696384252668439
CV-QRC,Local,7,0.10000000000000001,0.00046415888336127773,0.15243210033364579
CV-QRC,Local,7,0.10000000000000001,0.001,0.13055014687610791
CV-QRC,Local,7,0.10000000000000001,0.0021544346900318821,0.10797586434851514
CV-QRC,Local,7,0.10000000000000001,0.0046415888336127772,0.083923053264809616
CV-QRC,Local,7,0.10000000000000001,0.01,0.07599115543761184
CV-QRC,Local,7,0.10000000000000001,0.021544346900318822,0.072282378012472531
CV-QRC,Local,7,0.10000000000000001,0.046415888336127774,0.068456529484893974
CV-QRC,Local,7,0.10000000000000001,0.10000000000000001,0.064237315720146876
CV-QRC,Local,7,0.10000000000000001,0.21544346900318823,0.061073669441733244
CV-QRC,Local,7,0.10000000000000001,0.46415888336127725,0.059201451370244941
CV-QRC,Local,7,0.10000000000000001,1,0.051202956753199989
CV-QRC,Local,7,0.10000000000000001,2.154434690031882,0.047077477603354234
CV-QRC,Local,7,0.10000000000000001,4.6415888336127722,0.050670749474948006
CV-QRC,Local,7,0.10000000000000001,10,0.051180147103399312
CV-QRC,Local,7,0.21544346900318823,1.0000000000000001e-05,0.17820548045386692
CV-QRC,Local,7,0.21544346900318823,2.1544346900318823e-05,0.17820530695523668
CV-QRC,Local,7,0.21544346900318823,4.6415888336127818e-05,0.17820553878388859
CV-QRC,Local,7,0.21544346900318823,0.0001,0.17817737434704273
CV-QRC,Local,7,0.21544346900318823,0.00021544346900318823,0.17820544210806336
CV-QRC,Local,7,0.21544346900318823,0.00046415888336127773,0.1545395720430271
CV-QRC,Local,7,0.21544346900318823,0.001,0.1338874776708987
CV-QRC,Local,7,0.21544346900318823,0.0021544346900318821,0.092285078955507222
CV-QRC,Local,7,0.21544346900318823,0.0046415888336127772,0.080153721622755941
CV-QRC,Local,7,0.21544346900318823,0.01,0.074232255337330202
CV-QRC,Local,7,0.21544346900318823,0.021544346900318822,0.070809662680134847
CV-QRC,Local,7,0.21544346900318823,0.046415888336127774,0.066008835509781136
CV-QRC,Local,7,0.21544346900318823,0.10000000000000001,0.061136216238167299
CV-QRC,Local,7,0.21544346900318823,0.21544346900318823,0.056793292750889748
CV-QRC,Local,7,0.21544346900318823,0.46415888336127725,0.053287517850362266
CV-QRC,Local,7,0.21544346900318823,1,0.045339540627286595
CV-QRC,Local,7,0.21544346900318823,2.154434690031882,0.041832515233273061
CV-QRC,Local,7,0.21544346900318823,4.6415888336127722,0.04401269382279642
CV-QRC,Local,7,0.21544346900318823,10,0.04583378675248722
CV-QRC,Local,7,0.46415888336127775,1.0000000000000001e-05,0.18160837978389799
CV-QRC,Local,7,0.46415888336127775,2.1544346900318823e-05,0.18160864303643751
CV-QRC,Local,7,0.46415888336127775,4.6415888336127818e-05,0.18160265721528035
CV-QRC,Local,7,0.46415888336127775,0.0001,0.18160956643063333
CV-QRC,Local,7,0.46415888336127775,0.00021544346900318823,0.16866691418796598
CV-QRC,Local,7,0.46415888336127775,0.00046415888336127773,0.16031272547541014
CV-QRC,Local,7,0.46415888336127775,0.001,0.10373923232598888
CV-QRC,Local,7,0.46415888336127775,0.0021544346900318821,0.085731284075071579
CV-QRC,Local,7,0.46415888336127775,0.0046415888336127772,0.070495249698984727
CV-QRC,Local,7,0.46415888336127775,0.01,0.060933091659164884
CV-QRC,Local,7,0.46415888336127775,0.021544346900318822,0.060262544613851332
CV-QRC,Local,7,0.46415888336127775,0.046415888336127774,0.05492927898402792
CV-QRC,Local,7,0.46415888336127775,0.10000000000000001,0.047699756436597622
CV-QRC,Local,7,0.46415888336127775,0.21544346900318823,0.045156506961093065
CV-QRC,Local,7,0.46415888336127775,0.46415888336127725,0.044201922109917448
CV-QRC,Local,7,0.46415888336127775,1,0.043610194861030335
CV-QRC,Local,7,0.46415888336127775,2.154434690031882,0.041723449030498211
CV-QRC,Local,7,0.46415888336127775,4.6415888336127722,0.039721440074698348
CV-QRC,Local,7,0.46415888336127775,10,0.042119556459374492
CV-QRC,Local,7,1,1.0000000000000001e-05,0.17114364076077651
CV-QRC,Local,7,1,2.1544346900318823e-05,0.17114073058942331
CV-QRC,Local,7,1,4.6415888336127818e-05,0.17115086420003167
CV-QRC,Local,7,1,0.0001,0.17114265980404983
CV-QRC,Local,7,1,0.00021544346900318823,0.16232168821975307
CV-QRC,Local,7,1,0.00046415888336127773,0.13220328112683852
CV-QRC,Local,7,1,0.001,0.088731523262400372
CV-QRC,Local,7,1,0.0021544346900318821,0.063908467525264134
CV-QRC,Local,7,1,0.0046415888336127772,0.054796210902245054
CV-QRC,Local,7,1,0.01,0.053427129352829283
CV-QRC,Local,7,1,0.021544346900318822,0.053088637631140245
CV-QRC,Local,7,1,0.046415888336127774,0.046339668419975395
CV-QRC,Local,7,1,0.10000000000000001,0.041907585261704058
CV-QRC,Local,7,1,0.21544346900318823,0.040720258997478456
CV-QRC,Local,7,1,0.46415888336127725,0.040235421075990208
CV-QRC,Local,7,1,1,0.039142893118577
CV-QRC,Local,7,1,2.154434690031882,0.035416472693229215
CV-QRC,Local,7,1,4.6415888336127722,0.040997906854935089
CV-QRC,Local,7,1,10,0.043336175291647863
CV-QRC,Clustered,18,0.0001,1.0000000000000001e-05,0.30816409742116296
CV-QRC,Clustered,18,0.0001,2.1544346900318823e-05,0.30751629425128907
CV-QRC,Clustered,18,0.0001,4.6415888336127818e-05,0.30778188225595465
CV-QRC,Clustered,18,0.0001,0.0001,0.30798287148659809
CV-QRC,Clustered,18,0.0001,0.00021544346900318823,0.30743223207034759
CV-QRC,Clustered,18,0.0001,0.00046415888336127773,0.3075269122324284
CV-QRC,Clustered,18,0.0001,0.001,0.30785087394095612
CV-QRC,Clustered,18,0.0001,0.0021544346900318821,0.30734516622851149
CV-QRC,Clustered,18,0.0001,0.0046415888336127772,0.30738442448507436
CV-QRC,Clustered,18,0.0001,0.01,0.30677517221756612
CV-QRC,Clustered,18,0.0001,0.021544346900318822,0.30351032953821211
CV-QRC,Clustered,18,0.0001,0.046415888336127774,0.29381759113347872
CV-QRC,Clustered,18,0.0001,0.10000000000000001,0.27488909440637649
CV-QRC,Clustered,18,0.0001,0.21544346900318823,0.25009698281327303
CV-QRC,Clustered,18,0.0001,0.46415888336127725,0.22162926617824849
CV-QRC,Clustered,18,0.0001,1,0.19631579746666142
CV-QRC,Clustered,18,0.0001,2.154434690031882,0.17741167948444309
CV-QRC,Clustered,18,0.0001,4.6415888336127722,0.16839419397742805
CV-QRC,Clustered,18,0.0001,10,0.1643327836251221
CV-QRC,Clustered,18,0.00021544346900318845,1.0000000000000001e-05,0.30739388496361708
CV-QRC,Clustered,18,0.00021544346900318845,2.1544346900318823e-05,0.30637257073028151
CV-QRC,Clustered,18,0.00021544346900318845,4.6415888336127818e-05,0.30631265808354985
CV-QRC,Clustered,18,0.00021544346900318845,0.0001,0.30628273238380971
CV-QRC,Clustered,18,0.00021544346900318845,0.00021544346900318823,0.30662502189212026
CV-QRC,Clustered,18,0.00021544346900318845,0.00046415888336127773,0.30687920091841719
CV-QRC,Clustered,18,0.00021544346900318845,0.001,0.30623389725719152
CV-QRC,Clustered,18,0.00021544346900318845,0.0021544346900318821,0.30599100171334637
CV-QRC,Clustered,18,0.00021544346900318845,0.0046415888336127772,0.30495031662678163
CV-QRC,Clustered,18,0.00021544346900318845,0.01,0.30058891144310873
CV-QRC,Clustered,18,0.00021544346900318845,0.021544346900318822,0.28542296581008653
CV-QRC,Clustered,18,0.00021544346900318845,0.046415888336127774,0.25782113628481862
CV-QRC,Clustered,18,0.00021544346900318845,0.10000000000000001,0.22340417475314864
CV-QRC,Clustered,18,0.00021544346900318845,0.21544346900318823,0.19544053033275036
CV-QRC,Clustered,18,0.00021544346900318845,0.46415888336127725,0.17673034631330795
CV-QRC,Clustered,18,0.00021544346900318845,1,0.16465534752156499
CV-QRC,Clustered,18,0.00021544346900318845,2.154434690031882,0.15601686554097255
CV-QRC,Clustered,18,0.00021544346900318845,4.6415888336127722,0.15325010477256096
CV-QRC,Clustered,18,0.00021544346900318845,10,0.15277014886469278
CV-QRC,Clustered,18,0.00046415888336127773,1.0000000000000001e-05,0.30600275737475313
CV-QRC,Clustered,18,0.00046415888336127773,2.1544346900318823e-05,0.30604868167303806
CV-QRC,Clustered,18,0.00046415888336127773,4.6415888336127818e-05,0.30600559369503932
CV-QRC,Clustered,18,0.00046415888336127773,0.0001,0.30610802858125735
CV-QRC,Clustered,18,0.00046415888336127773,0.00021544346900318823,0.30595985362621636
CV-QRC,Clustered,18,0.00046415888336127773,0.00046415888336127773,0.3059983624990954
CV-QRC,Clustered,18,0.00046415888336127773,0.001,0.30534552080501515
CV-QRC,Clustered,18,0.00046415888336127773,0.0021544346900318821,0.30211598924710109
CV-QRC,Clustered,18,0.00046415888336127773,0.0046415888336127772,0.29112754847532535
CV-QRC,Clustered,18,0.00046415888336127773,0.01,0.26406522556392753
CV-QRC,Clustered,18,0.00046415888336127773,0.021544346900318822,0.22740827701986821
CV-QRC,Clustered,18,0.00046415888336127773,0.046415888336127774,0.19517392959191865
CV-QRC,Clustered,18,0.00046415888336127773,0.10000000000000001,0.17505569822192107
CV-QRC,Clustered,18,0.00046415888336127773,0.21544346900318823,0.16380551634587165
CV-QRC,Clustered,18,0.00046415888336127773,0.46415888336127725,0.15566047471020275
CV-QRC,Clustered,18,0.00046415888336127773,1,0.14986823509926911
CV-QRC,Clustered,18,0.00046415888336127773,2.154434690031882,0.14433194217047168
CV-QRC,Clustered,18,0.00046415888336127773,4.6415888336127722,0.14327527331091378
CV-QRC,Clustered,18,0.00046415888336127773,10,0.14536629581856139
CV-QRC,Clustered,18,0.001,1.0000000000000001e-05,0.30610503400108569
CV-QRC,Clustered,18,0.001,2.1544346900318823e-05,0.30603975204679279
CV-QRC,Clustered,18,0.001,4.6415888336127818e-05,0.30598040387900749
CV-QRC,Clustered,18,0.001,0.0001,0.30583085833807744
CV-QRC,Clustered,18,0.001,0.00021544346900318823,0.30546266117365928
CV-QRC,Clustered,18,0.001,0.00046415888336127773,0.30350733582023814
CV-QRC,Clustered,18,0.001,0.001,0.29518566426741094
CV-QRC,Clustered,18,0.001,0.0021544346900318821,0.26875060541612805
CV-QRC,Clustered,18,0.001,0.0046415888336127772,0.23026465946822133
CV-QRC,Clustered,18,0.001,0.01,0.19644833486666252
CV-QRC,Clustered,18,0.001,0.021544346900318822,0.17499366281119905
CV-QRC,Clustered,18,0.001,0.046415888336127774,0.16337851990395541
CV-QRC,Clustered,18,0.001,0.10000000000000001,0.15618349543246021
CV-QRC,Clustered,18,0.001,0.21544346900318823,0.1489876496552919
CV-QRC,Clustered,18,0.001,0.46415888336127725,0.14188774987189143
CV-QRC,Clustered,18,0.001,1,0.13957614957011702
CV-QRC,Clustered,18,0.001,2.154434690031882,0.13460512427078308
CV-QRC,Clustered,18,0.001,4.6415888336127722,0.13442140507467931
CV-QRC,Clustered,18,0.001,10,0.13690695210114295
CV-QRC,Clustered,18,0.0021544346900318821,1.0000000000000001e-05,0.30599473752801731
CV-QRC,Clustered,18,0.0021544346900318821,2.1544346900318823e-05,0.30562652323792566
CV-QRC,Clustered,18,0.0021544346900318821,4.6415888336127818e-05,0.30461855328606707
CV-QRC,Clustered,18,0.0021544346900318821,0.0001,0.30172111152704806
CV-QRC,Clustered,18,0.0021544346900318821,0.00021544346900318823,0.29351696245377645
CV-QRC,Clustered,18,0.0021544346900318821,0.00046415888336127773,0.27502598258294231
CV-QRC,Clustered,18,0.0021544346900318821,0.001,0.23991439945073431
CV-QRC,Clustered,18,0.0021544346900318821,0.0021544346900318821,0.20102703155719964
CV-QRC,Clustered,18,0.0021544346900318821,0.0046415888336127772,0.17596737878835572
CV-QRC,Clustered,18,0.0021544346900318821,0.01,0.16405428655471554
CV-QRC,Clustered,18,0.0021544346900318821,0.021544346900318822,0.15727833425693286
CV-QRC,Clustered,18,0.0021544346900318821,0.046415888336127774,0.15231873705351834
CV-QRC,Clustered,18,0.0021544346900318821,0.10000000000000001,0.14530280881168339
CV-QRC,Clustered,18,0.0021544346900318821,0.21544346900318823,0.13805693242710088
CV-QRC,Clustered,18,0.0021544346900318821,0.46415888336127725,0.13302710616949179
CV-QRC,Clustered,18,0.0021544346900318821,1,0.1302922442658522
CV-QRC,Clustered,18,0.0021544346900318821,2.154434690031882,0.12589876163005517
CV-QRC,Clustered,18,0.0021544346900318821,4.6415888336127722,0.1211382103425338
CV-QRC,Clustered,18,0.0021544346900318821,10,0.12125995120444218
CV-QRC,Clustered,18,0.0046415888336127772,1.0000000000000001e-05,0.3038106281849054
CV-QRC,Clustered,18,0.0046415888336127772,2.1544346900318823e-05,0.29734404342806059
CV-QRC,Clustered,18,0.0046415888336127772,4.6415888336127818e-05,0.28074018213347751
CV-QRC,Clustered,18,0.0046415888336127772,0.0001,0.25486791501865386
CV-QRC,Clustered,18,0.0046415888336127772,0.00021544346900318823,0.22442205996119591
CV-QRC,Clustered,18,0.0046415888336127772,0.00046415888336127773,0.19804943018787552
CV-QRC,Clustered,18,0.0046415888336127772,0.001,0.17872160421831407
CV-QRC,Clustered,18,0.0046415888336127772,0.0021544346900318821,0.16629868961525604
CV-QRC,Clustered,18,0.0046415888336127772,0.0046415888336127772,0.15911744453671545
CV-QRC,Clustered,18,0.0046415888336127772,0.01,0.15496982486800898
CV-QRC,Clustered,18,0.0046415888336127772,0.021544346900318822,0.15046048242776547
CV-QRC,Clustered,18,0.0046415888336127772,0.046415888336127774,0.14447006724303299
CV-QRC,Clustered,18,0.0046415888336127772,0.10000000000000001,0.1361108117741443
CV-QRC,Clustered,18,0.0046415888336127772,0.21544346900318823,0.12893625800597563
CV-QRC,Clustered,18,0.0046415888336127772,0.46415888336127725,0.121301915857806
CV-QRC,Clustered,18,0.0046415888336127772,1,0.10953558650460762
CV-QRC,Clustered,18,0.0046415888336127772,2.154434690031882,0.094257340598525266
CV-QRC,Clustered,18,0.0046415888336127772,4.6415888336127722,0.082160450159496426
CV-QRC,Clustered,18,0.0046415888336127772,10,0.073385726700835846
CV-QRC,Clustered,18,0.01,1.0000000000000001e-05,0.27573612186719021
CV-QRC,Clustered,18,0.01,2.1544346900318823e-05,0.24184141709518808
CV-QRC,Clustered,18,0.01,4.6415888336127818e-05,0.20725741724249896
CV-QRC,Clustered,18,0.01,0.0001,0.18322214741094758
CV-QRC,Clustered,18,0.01,0.00021544346900318823,0.17033724389690785
CV-QRC,Clustered,18,0.01,0.00046415888336127773,0.16348176083200935
CV-QRC,Clustered,18,0.01,0.001,0.1596511997469339
CV-QRC,Clustered,18,0.01,0.0021544346900318821,0.15682189843949546
CV-QRC,Clustered,18,0.01,0.0046415888336127772,0.15379650138247714
CV-QRC,Clustered,18,0.01,0.01,0.14949462989888157
