model,encoding,gamma,encoding_strength,coupling_strength,C_mix
CV-QRC,Local,6,0.0001,2.154434690031882,2.6517273414246088
CV-QRC,Local,6,0.0001,4.6415888336127722,2.7225185242082151
CV-QRC,Local,6,0.0001,10,2.756274485323492
CV-QRC,Local,6,0.00021544346900318845,1.0000000000000001e-05,0
CV-QRC,Local,6,0.00021544346900318845,2.1544346900318823e-05,0
CV-QRC,Local,6,0.00021544346900318845,4.6415888336127818e-05,0
CV-QRC,Local,6,0.00021544346900318845,0.0001,0
CV-QRC,Local,6,0.00021544346900318845,0.00021544346900318823,0.09760788557280696
CV-QRC,Local,6,0.00021544346900318845,0.00046415888336127773,0.640619619742817
CV-QRC,Local,6,0.00021544346900318845,0.001,0.8452761961487838
CV-QRC,Local,6,0.00021544346900318845,0.0021544346900318821,0.9456799266817657
CV-QRC,Local,6,0.00021544346900318845,0.0046415888336127772,0.94918356823061267
CV-QRC,Local,6,0.00021544346900318845,0.01,0.94970578594144106
CV-QRC,Local,6,0.00021544346900318845,0.021544346900318822,0.99936427192832167
CV-QRC,Local,6,0.00021544346900318845,0.046415888336127774,1.0075789547602738
CV-QRC,Local,6,0.00021544346900318845,0.10000000000000001,1.2804175231471706
CV-QRC,Local,6,0.00021544346900318845,0.21544346900318823,2.3953530500355718
CV-QRC,Local,6,0.00021544346900318845,0.46415888336127725,2.8551707295661588
CV-QRC,Local,6,0.00021544346900318845,1,3.0276696679005295
CV-QRC,Local,6,0.00021544346900318845,2.154434690031882,3.2922527243233928
CV-QRC,Local,6,0.00021544346900318845,4.6415888336127722,3.181895505728801
CV-QRC,Local,6,0.00021544346900318845,10,3.3762229422341621
CV-QRC,Local,6,0.00046415888336127773,1.0000000000000001e-05,0
CV-QRC,Local,6,0.00046415888336127773,2.1544346900318823e-05,0
CV-QRC,Local,6,0.00046415888336127773,4.6415888336127818e-05,0.098086972612337731
CV-QRC,Local,6,0.00046415888336127773,0.0001,0.59426979698178206
CV-QRC,Local,6,0.00046415888336127773,0.00021544346900318823,0.84565427280254424
CV-QRC,Local,6,0.00046415888336127773,0.00046415888336127773,0.94642439726361249
CV-QRC,Local,6,0.00046415888336127773,0.001,0.94873161858965227
CV-QRC,Local,6,0.00046415888336127773,0.0021544346900318821,0.94941442266812581
CV-QRC,Local,6,0.00046415888336127773,0.0046415888336127772,0.99897660869393656
CV-QRC,Local,6,0.00046415888336127773,0.01,0.99985027188782494
CV-QRC,Local,6,0.00046415888336127773,0.021544346900318822,1.0000153683768773
CV-QRC,Local,6,0.00046415888336127773,0.046415888336127774,1.4759381869718067
CV-QRC,Local,6,0.00046415888336127773,0.10000000000000001,2.5186354853020352
CV-QRC,Local,6,0.00046415888336127773,0.21544346900318823,2.8889398878594803
CV-QRC,Local,6,0.00046415888336127773,0.46415888336127725,2.9982955308404753
CV-QRC,Local,6,0.00046415888336127773,1,3.588585122427177
CV-QRC,Local,6,0.00046415888336127773,2.154434690031882,3.8695128964997556
CV-QRC,Local,6,0.00046415888336127773,4.6415888336127722,3.7738430556278941
CV-QRC,Local,6,0.00046415888336127773,10,3.7902178061924285
CV-QRC,Local,6,0.001,1.0000000000000001e-05,0.098963696532171005
CV-QRC,Local,6,0.001,2.1544346900318823e-05,0.59819995901969403
CV-QRC,Local,6,0.001,4.6415888336127818e-05,0.84890560517929781
CV-QRC,Local,6,0.001,0.0001,0.94832279145433462
CV-QRC,Local,6,0.001,0.00021544346900318823,0.94903229703238023
CV-QRC,Local,6,0.001,0.00046415888336127773,0.949304205217118
CV-QRC,Local,6,0.001,0.001,0.99896293677645587
CV-QRC,Local,6,0.001,0.0021544346900318821,0.99973067770974011
CV-QRC,Local,6,0.001,0.0046415888336127772,0.99995352784525893
CV-QRC,Local,6,0.001,0.01,1.0000130686131472
CV-QRC,Local,6,0.001,0.021544346900318822,1.5881149267298682
CV-QRC,Local,6,0.001,0.046415888336127774,2.5921878778585881
CV-QRC,Local,6,0.001,0.10000000000000001,2.8954854924159941
CV-QRC,Local,6,0.001,0.21544346900318823,2.9560046715792736
CV-QRC,Local,6,0.001,0.46415888336127725,3.5968525677687211
CV-QRC,Local,6,0.001,1,4.2434911287873884
CV-QRC,Local,6,0.001,2.154434690031882,4.445897258726788
CV-QRC,Local,6,0.001,4.6415888336127722,4.6476612891734499
CV-QRC,Local,6,0.001,10,4.1073839401774883
CV-QRC,Local,6,0.0021544346900318821,1.0000000000000001e-05,0.84950213961287024
CV-QRC,Local,6,0.0021544346900318821,2.1544346900318823e-05,0.94884813794255696
CV-QRC,Local,6,0.0021544346900318821,4.6415888336127818e-05,0.94924270246569376
CV-QRC,Local,6,0.0021544346900318821,0.0001,0.94932482078255043
CV-QRC,Local,6,0.0021544346900318821,0.00021544346900318823,0.99939147585883714
CV-QRC,Local,6,0.0021544346900318821,0.00046415888336127773,0.99948455073813869
CV-QRC,Local,6,0.0021544346900318821,0.001,0.99980307879058883
CV-QRC,Local,6,0.0021544346900318821,0.0021544346900318821,1.0000250472327556
CV-QRC,Local,6,0.0021544346900318821,0.0046415888336127772,1.0000436488101754
CV-QRC,Local,6,0.0021544346900318821,0.01,1.5683546679278328
CV-QRC,Local,6,0.0021544346900318821,0.021544346900318822,2.6256263631899572
CV-QRC,Local,6,0.0021544346900318821,0.046415888336127774,2.8883299752037357
CV-QRC,Local,6,0.0021544346900318821,0.10000000000000001,2.9535819376310886
CV-QRC,Local,6,0.0021544346900318821,0.21544346900318823,3.5938499927324563
CV-QRC,Local,6,0.0021544346900318821,0.46415888336127725,4.5897980224408483
CV-QRC,Local,6,0.0021544346900318821,1,5.0851498176417937
CV-QRC,Local,6,0.0021544346900318821,2.154434690031882,5.3394609428908408
CV-QRC,Local,6,0.0021544346900318821,4.6415888336127722,5.4590405403529054
CV-QRC,Local,6,0.0021544346900318821,10,4.9597515033014465
CV-QRC,Local,6,0.0046415888336127772,1.0000000000000001e-05,0.94929429486799588
CV-QRC,Local,6,0.0046415888336127772,2.1544346900318823e-05,0.94933915820050485
CV-QRC,Local,6,0.0046415888336127772,4.6415888336127818e-05,0.99943454379160168
CV-QRC,Local,6,0.0046415888336127772,0.0001,0.99943268963208942
CV-QRC,Local,6,0.0046415888336127772,0.00021544346900318823,0.9995253338083232
CV-QRC,Local,6,0.0046415888336127772,0.00046415888336127773,0.99967339937784361
CV-QRC,Local,6,0.0046415888336127772,0.001,1.0001249017827554
CV-QRC,Local,6,0.0046415888336127772,0.0021544346900318821,1.0002494839186038
CV-QRC,Local,6,0.0046415888336127772,0.0046415888336127772,1.5651262724024717
CV-QRC,Local,6,0.0046415888336127772,0.01,2.6233077805808933
CV-QRC,Local,6,0.0046415888336127772,0.021544346900318822,2.8954258929849255
CV-QRC,Local,6,0.0046415888336127772,0.046415888336127774,2.9480848440686742
CV-QRC,Local,6,0.0046415888336127772,0.10000000000000001,3.3504853232989706
CV-QRC,Local,6,0.0046415888336127772,0.21544346900318823,4.4239286773447484
CV-QRC,Local,6,0.0046415888336127772,0.46415888336127725,5.0444932417843447
CV-QRC,Local,6,0.0046415888336127772,1,5.6462699428050813
CV-QRC,Local,6,0.0046415888336127772,2.154434690031882,5.7602847969653457
CV-QRC,Local,6,0.0046415888336127772,4.6415888336127722,5.8648309728790684
CV-QRC,Local,6,0.0046415888336127772,10,5.805015228074053
CV-QRC,Local,6,0.01,1.0000000000000001e-05,0.99943567321513771
CV-QRC,Local,6,0.01,2.1544346900318823e-05,0.9994650486997616
CV-QRC,Local,6,0.01,4.6415888336127818e-05,0.99947232440586919
CV-QRC,Local,6,0.01,0.0001,0.99951176951008591
CV-QRC,Local,6,0.01,0.00021544346900318823,0.99954095876327365
CV-QRC,Local,6,0.01,0.00046415888336127773,1.0006373961847037
CV-QRC,Local,6,0.01,0.001,1.0017618093681204
CV-QRC,Local,6,0.01,0.0021544346900318821,1.5781103006367931
CV-QRC,Local,6,0.01,0.0046415888336127772,2.60458596563732
CV-QRC,Local,6,0.01,0.01,2.8974323296606346
CV-QRC,Local,6,0.01,0.021544346900318822,2.9491024474373959
CV-QRC,Local,6,0.01,0.046415888336127774,3.0006907030362253
CV-QRC,Local,6,0.01,0.10000000000000001,4.0820391386692645
CV-QRC,Local,6,0.01,0.21544346900318823,4.857979351439619
CV-QRC,Local,6,0.01,0.46415888336127725,5.5103628687260073
CV-QRC,Local,6,0.01,1,6.1064224972926677
CV-QRC,Local,6,0.01,2.154434690031882,5.795245535685825
CV-QRC,Local,6,0.01,4.6415888336127722,5.8305607663657169
CV-QRC,Local,6,0.01,10,5.9167905153767162
CV-QRC,Local,6,0.021544346900318822,1.0000000000000001e-05,0.99944249618964442
CV-QRC,Local,6,0.021544346900318822,2.1544346900318823e-05,0.99944084834078717
CV-QRC,Local,6,0.021544346900318822,4.6415888336127818e-05,0.99946350044522891
CV-QRC,Local,6,0.021544346900318822,0.0001,0.99951704530146768
CV-QRC,Local,6,0.021544346900318822,0.00021544346900318823,0.99998418480616313
CV-QRC,Local,6,0.021544346900318822,0.00046415888336127773,1.0052673391372329
CV-QRC,Local,6,0.021544346900318822,0.001,1.6186317403458139
CV-QRC,Local,6,0.021544346900318822,0.0021544346900318821,2.5830787897483685
CV-QRC,Local,6,0.021544346900318822,0.0046415888336127772,2.8983010856852456
CV-QRC,Local,6,0.021544346900318822,0.01,2.9468930674060783
CV-QRC,Local,6,0.021544346900318822,0.021544346900318822,3.0005783696451398
CV-QRC,Local,6,0.021544346900318822,0.046415888336127774,3.9124968446524622
CV-QRC,Local,6,0.021544346900318822,0.10000000000000001,4.7478508461174247
CV-QRC,Local,6,0.021544346900318822,0.21544346900318823,5.2664269705707678
CV-QRC,Local,6,0.021544346900318822,0.46415888336127725,5.8773859196179243
CV-QRC,Local,6,0.021544346900318822,1,6.3858029499030353
CV-QRC,Local,6,0.021544346900318822,2.154434690031882,5.6420680743031273
CV-QRC,Local,6,0.021544346900318822,4.6415888336127722,5.715864874347516
CV-QRC,Local,6,0.021544346900318822,10,5.7157376732822103
CV-QRC,Local,6,0.046415888336127774,1.0000000000000001e-05,0.99930765014157819
CV-QRC,Local,6,0.046415888336127774,2.1544346900318823e-05,0.99931829226164681
CV-QRC,Local,6,0.046415888336127774,4.6415888336127818e-05,0.9993568176227009
CV-QRC,Local,6,0.046415888336127774,0.0001,0.99965734535038109
CV-QRC,Local,6,0.046415888336127774,0.00021544346900318823,1.0082955221784597
CV-QRC,Local,6,0.046415888336127774,0.00046415888336127773,1.6344369290951697
CV-QRC,Local,6,0.046415888336127774,0.001,2.5965706957584773
CV-QRC,Local,6,0.046415888336127774,0.0021544346900318821,2.8982666600977613
CV-QRC,Local,6,0.046415888336127774,0.0046415888336127772,2.9477362004301351
CV-QRC,Local,6,0.046415888336127774,0.01,3.0001697339447904
CV-QRC,Local,6,0.046415888336127774,0.021544346900318822,3.3266236229330959
CV-QRC,Local,6,0.046415888336127774,0.046415888336127774,4.677249320871752
CV-QRC,Local,6,0.046415888336127774,0.10000000000000001,4.8773094984381018
CV-QRC,Local,6,0.046415888336127774,0.21544346900318823,5.8146321752770893
CV-QRC,Local,6,0.046415888336127774,0.46415888336127725,6.2280397936565883
CV-QRC,Local,6,0.046415888336127774,1,6.3908979861347301
CV-QRC,Local,6,0.046415888336127774,2.154434690031882,5.3926474803977404
CV-QRC,Local,6,0.046415888336127774,4.6415888336127722,5.5048658703508861
CV-QRC,Local,6,0.046415888336127774,10,5.4281526885740519
CV-QRC,Local,6,0.10000000000000001,1.0000000000000001e-05,0.99866568257157384
CV-QRC,Local,6,0.10000000000000001,2.1544346900318823e-05,0.99866758918894238
CV-QRC,Local,6,0.10000000000000001,4.6415888336127818e-05,0.99874135501156813
CV-QRC,Local,6,0.10000000000000001,0.0001,1.0112754052995878
CV-QRC,Local,6,0.10000000000000001,0.00021544346900318823,1.6113498031303077
CV-QRC,Local,6,0.10000000000000001,0.00046415888336127773,2.6441286938883612
CV-QRC,Local,6,0.10000000000000001,0.001,2.8966463952900363
CV-QRC,Local,6,0.10000000000000001,0.0021544346900318821,2.9462872507559537
CV-QRC,Local,6,0.10000000000000001,0.0046415888336127772,2.9977723541017274
CV-QRC,Local,6,0.10000000000000001,0.01,3.0000132281041458
CV-QRC,Local,6,0.10000000000000001,0.021544346900318822,4.364039898203746
CV-QRC,Local,6,0.10000000000000001,0.046415888336127774,4.8256190940175978
CV-QRC,Local,6,0.10000000000000001,0.10000000000000001,5.3273597498034597
CV-QRC,Local,6,0.10000000000000001,0.21544346900318823,6.2628480510433482
CV-QRC,Local,6,0.10000000000000001,0.46415888336127725,6.3417535352630754
CV-QRC,Local,6,0.10000000000000001,1,6.2027226591765636
CV-QRC,Local,6,0.10000000000000001,2.154434690031882,5.0937214021452393
CV-QRC,Local,6,0.10000000000000001,4.6415888336127722,5.0924083452296633
CV-QRC,Local,6,0.10000000000000001,10,5.0558860713454807
CV-QRC,Local,6,0.21544346900318823,1.0000000000000001e-05,0.99566663454919857
CV-QRC,Local,6,0.21544346900318823,2.1544346900318823e-05,0.99570735084483808
CV-QRC,Local,6,0.21544346900318823,4.6415888336127818e-05,1.0080269532847799
CV-QRC,Local,6,0.21544346900318823,0.0001,1.5619898479489491
CV-QRC,Local,6,0.21544346900318823,0.00021544346900318823,2.6744139660741983
CV-QRC,Local,6,0.21544346900318823,0.00046415888336127773,2.8887255391961157
CV-QRC,Local,6,0.21544346900318823,0.001,2.938266046179252
CV-QRC,Local,6,0.21544346900318823,0.0021544346900318821,2.9886171979411453
CV-QRC,Local,6,0.21544346900318823,0.0046415888336127772,2.9967498893301276
CV-QRC,Local,6,0.21544346900318823,0.01,3.9417821278918792
CV-QRC,Local,6,0.21544346900318823,0.021544346900318822,4.7903923491665488
CV-QRC,Local,6,0.21544346900318823,0.046415888336127774,4.8999883208423096
CV-QRC,Local,6,0.21544346900318823,0.10000000000000001,5.8278101192816951
CV-QRC,Local,6,0.21544346900318823,0.21544346900318823,6.2318282830190412
CV-QRC,Local,6,0.21544346900318823,0.46415888336127725,6.2333367828043
CV-QRC,Local,6,0.21544346900318823,1,5.870877589891748
CV-QRC,Local,6,0.21544346900318823,2.154434690031882,4.7325254452171936
CV-QRC,Local,6,0.21544346900318823,4.6415888336127722,4.5630573541444255
CV-QRC,Local,6,0.21544346900318823,10,4.6283043600650604
CV-QRC,Local,6,0.46415888336127775,1.0000000000000001e-05,0.98071847910560472
CV-QRC,Local,6,0.46415888336127775,2.1544346900318823e-05,0.99356019899347281
CV-QRC,Local,6,0.46415888336127775,4.6415888336127818e-05,1.5463517684702333
CV-QRC,Local,6,0.46415888336127775,0.0001,2.6453365348411442
CV-QRC,Local,6,0.46415888336127775,0.00021544346900318823,2.8516187078534432
CV-QRC,Local,6,0.46415888336127775,0.00046415888336127773,2.8518791902825238
CV-QRC,Local,6,0.46415888336127775,0.001,2.9500672532197743
CV-QRC,Local,6,0.46415888336127775,0.0021544346900318821,2.9550872212844852
CV-QRC,Local,6,0.46415888336127775,0.0046415888336127772,3.2826232038655916
CV-QRC,Local,6,0.46415888336127775,0.01,4.6153157818118142
CV-QRC,Local,6,0.46415888336127775,0.021544346900318822,4.7346733753800683
CV-QRC,Local,6,0.46415888336127775,0.046415888336127774,5.2415545503028387
CV-QRC,Local,6,0.46415888336127775,0.10000000000000001,5.87106718778477
CV-QRC,Local,6,0.46415888336127775,0.21544346900318823,5.8945145200374069
CV-QRC,Local,6,0.46415888336127775,0.46415888336127725,5.8584286505939618
CV-QRC,Local,6,0.46415888336127775,1,5.3245770738584612
CV-QRC,Local,6,0.46415888336127775,2.154434690031882,4.344072095903301
CV-QRC,Local,6,0.46415888336127775,4.6415888336127722,4.0936300326403616
CV-QRC,Local,6,0.46415888336127775,10,4.2382259701633282
CV-QRC,Local,6,1,1.0000000000000001e-05,0.91794264569687345
CV-QRC,Local,6,1,2.1544346900318823e-05,1.3579009895039791
CV-QRC,Local,6,1,4.6415888336127818e-05,2.4404065266338968
CV-QRC,Local,6,1,0.0001,2.6746105425243258
CV-QRC,Local,6,1,0.00021544346900318823,2.6748238700873341
CV-QRC,Local,6,1,0.00046415888336127773,2.7670971159085482
CV-QRC,Local,6,1,0.001,2.7671146821552193
CV-QRC,Local,6,1,0.0021544346900318821,2.8545217568266112
CV-QRC,Local,6,1,0.0046415888336127772,3.8750053244081406
CV-QRC,Local,6,1,0.01,4.3564967848683427
CV-QRC,Local,6,1,0.021544346900318822,4.4243902133085147
CV-QRC,Local,6,1,0.046415888336127774,4.964032514846755
CV-QRC,Local,6,1,0.10000000000000001,5.1574610121328224
CV-QRC,Local,6,1,0.21544346900318823,5.1616707704067002
CV-QRC,Local,6,1,0.46415888336127725,5.0025725112681663
CV-QRC,Local,6,1,1,4.4543541719503734
CV-QRC,Local,6,1,2.154434690031882,3.8651690685262383
CV-QRC,Local,6,1,4.6415888336127722,3.6191404900757251
CV-QRC,Local,6,1,10,3.7630287641757443
CV-QRC,Clustered,5,0.0001,1.0000000000000001e-05,0
CV-QRC,Clustered,5,0.0001,2.1544346900318823e-05,0
CV-QRC,Clustered,5,0.0001,4.6415888336127818e-05,0
CV-QRC,Clustered,5,0.0001,0.0001,0
CV-QRC,Clustered,5,0.0001,0.00021544346900318823,0
CV-QRC,Clustered,5,0.0001,0.00046415888336127773,0.044058611569334015
CV-QRC,Clustered,5,0.0001,0.001,0.59364301339983094
CV-QRC,Clustered,5,0.0001,0.0021544346900318821,0.85821913519197268
CV-QRC,Clustered,5,0.0001,0.0046415888336127772,0.92788552217256282
CV-QRC,Clustered,5,0.0001,0.01,0.98820286206843833
CV-QRC,Clustered,5,0.0001,0.021544346900318822,0.99477390847117642
CV-QRC,Clustered,5,0.0001,0.046415888336127774,1.0010792568500451
CV-QRC,Clustered,5,0.0001,0.10000000000000001,1.0502677561215812
CV-QRC,Clustered,5,0.0001,0.21544346900318823,1.8063433581943613
CV-QRC,Clustered,5,0.0001,0.46415888336127725,2.8883249128092041
CV-QRC,Clustered,5,0.0001,1,3.1394328952754549
CV-QRC,Clustered,5,0.0001,2.154434690031882,3.5074999798281676
CV-QRC,Clustered,5,0.0001,4.6415888336127722,3.5462660446692715
CV-QRC,Clustered,5,0.0001,10,3.4749934871979624
CV-QRC,Clustered,5,0.00021544346900318845,1.0000000000000001e-05,0
CV-QRC,Clustered,5,0.00021544346900318845,2.1544346900318823e-05,0
CV-QRC,Clustered,5,0.00021544346900318845,4.6415888336127818e-05,0
CV-QRC,Clustered,5,0.00021544346900318845,0.0001,0.042977452730219197
CV-QRC,Clustered,5,0.00021544346900318845,0.00021544346900318823,0.58981869598625614
CV-QRC,Clustered,5,0.00021544346900318845,0.00046415888336127773,0.87395989716855593
CV-QRC,Clustered,5,0.00021544346900318845,0.001,0.94855225594064418
CV-QRC,Clustered,5,0.00021544346900318845,0.0021544346900318821,0.98793273900161238
CV-QRC,Clustered,5,0.00021544346900318845,0.0046415888336127772,0.99319707259339052
CV-QRC,Clustered,5,0.00021544346900318845,0.01,0.9974263030859396
CV-QRC,Clustered,5,0.00021544346900318845,0.021544346900318822,1.0111399317818348
CV-QRC,Clustered,5,0.00021544346900318845,0.046415888336127774,1.0302135192566053
CV-QRC,Clustered,5,0.00021544346900318845,0.10000000000000001,2.0382103163797054
CV-QRC,Clustered,5,0.00021544346900318845,0.21544346900318823,2.9272526420789382
CV-QRC,Clustered,5,0.00021544346900318845,0.46415888336127725,3.2670602685038608
CV-QRC,Clustered,5,0.00021544346900318845,1,3.9039980156076188
CV-QRC,Clustered,5,0.00021544346900318845,2.154434690031882,4.0227460080028301
CV-QRC,Clustered,5,0.00021544346900318845,4.6415888336127722,4.1068756756053135
CV-QRC,Clustered,5,0.00021544346900318845,10,3.9568253713020525
CV-QRC,Clustered,5,0.00046415888336127773,1.0000000000000001e-05,0.0025393181565860515
CV-QRC,Clustered,5,0.00046415888336127773,2.1544346900318823e-05,0.061455693077273915
CV-QRC,Clustered,5,0.00046415888336127773,4.6415888336127818e-05,0.57037042033424601
CV-QRC,Clustered,5,0.00046415888336127773,0.0001,0.8314676494602542
CV-QRC,Clustered,5,0.00046415888336127773,0.00021544346900318823,0.95417828304258634
CV-QRC,Clustered,5,0.00046415888336127773,0.00046415888336127773,0.9869931629038704
CV-QRC,Clustered,5,0.00046415888336127773,0.001,0.9935039592412731
CV-QRC,Clustered,5,0.00046415888336127773,0.0021544346900318821,0.9970228526720708
CV-QRC,Clustered,5,0.00046415888336127773,0.0046415888336127772,0.99878001274596795
CV-QRC,Clustered,5,0.00046415888336127773,0.01,1.0247072805857231
CV-QRC,Clustered,5,0.00046415888336127773,0.021544346900318822,1.1258033146463857
CV-QRC,Clustered,5,0.00046415888336127773,0.046415888336127774,2.0794006156664513
CV-QRC,Clustered,5,0.00046415888336127773,0.10000000000000001,2.9363133719504382
CV-QRC,Clustered,5,0.00046415888336127773,0.21544346900318823,3.3708747191279649
CV-QRC,Clustered,5,0.00046415888336127773,0.46415888336127725,3.8463787979845749
CV-QRC,Clustered,5,0.00046415888336127773,1,4.5293016948196207
CV-QRC,Clustered,5,0.00046415888336127773,2.154434690031882,4.6925461334058571
CV-QRC,Clustered,5,0.00046415888336127773,4.6415888336127722,4.7443321195364563
CV-QRC,Clustered,5,0.00046415888336127773,10,4.3280748271796039
CV-QRC,Clustered,5,0.001,1.0000000000000001e-05,0.56345473470880914
CV-QRC,Clustered,5,0.001,2.1544346900318823e-05,0.82747967094498442
CV-QRC,Clustered,5,0.001,4.6415888336127818e-05,0.92329656035271457
CV-QRC,Clustered,5,0.001,0.0001,0.98888127215359756
CV-QRC,Clustered,5,0.001,0.00021544346900318823,0.99334193146516647
CV-QRC,Clustered,5,0.001,0.00046415888336127773,0.99704387155318019
CV-QRC,Clustered,5,0.001,0.001,0.99791377867595976
CV-QRC,Clustered,5,0.001,0.0021544346900318821,0.99928950632854119
CV-QRC,Clustered,5,0.001,0.0046415888336127772,1.0045367632051048
CV-QRC,Clustered,5,0.001,0.01,1.21380559459627
CV-QRC,Clustered,5,0.001,0.021544346900318822,1.7452678533036443
CV-QRC,Clustered,5,0.001,0.046415888336127774,2.8276853177014862
CV-QRC,Clustered,5,0.001,0.10000000000000001,3.284451692666754
CV-QRC,Clustered,5,0.001,0.21544346900318823,3.8875921030983389
CV-QRC,Clustered,5,0.001,0.46415888336127725,4.1040763184621749
CV-QRC,Clustered,5,0.001,1,4.7617842256424909
CV-QRC,Clustered,5,0.001,2.154434690031882,4.8974761795667856
CV-QRC,Clustered,5,0.001,4.6415888336127722,4.9567052729848449
CV-QRC,Clustered,5,0.001,10,4.8720144268956558
CV-QRC,Clustered,5,0.0021544346900318821,1.0000000000000001e-05,0.92444144466610534
CV-QRC,Clustered,5,0.0021544346900318821,2.1544346900318823e-05,0.9896941260942087
CV-QRC,Clustered,5,0.0021544346900318821,4.6415888336127818e-05,0.99347019465235553
CV-QRC,Clustered,5,0.0021544346900318821,0.0001,0.99727493861370087
CV-QRC,Clustered,5,0.0021544346900318821,0.00021544346900318823,0.99780373931383648
CV-QRC,Clustered,5,0.0021544346900318821,0.00046415888336127773,0.99919031530574587
CV-QRC,Clustered,5,0.0021544346900318821,0.001,0.99937311590959998
CV-QRC,Clustered,5,0.0021544346900318821,0.0021544346900318821,1.0009675948790111
CV-QRC,Clustered,5,0.0021544346900318821,0.0046415888336127772,1.3947670709592046
CV-QRC,Clustered,5,0.0021544346900318821,0.01,1.9350477021616208
CV-QRC,Clustered,5,0.0021544346900318821,0.021544346900318822,2.8172665527610206
CV-QRC,Clustered,5,0.0021544346900318821,0.046415888336127774,3.1956618034344224
CV-QRC,Clustered,5,0.0021544346900318821,0.10000000000000001,3.499039991649703
CV-QRC,Clustered,5,0.0021544346900318821,0.21544346900318823,3.8807795754817005
CV-QRC,Clustered,5,0.0021544346900318821,0.46415888336127725,4.1110687672542907
CV-QRC,Clustered,5,0.0021544346900318821,1,4.6849286892912669
CV-QRC,Clustered,5,0.0021544346900318821,2.154434690031882,4.8363727172500433
CV-QRC,Clustered,5,0.0021544346900318821,4.6415888336127722,4.930945901106849
CV-QRC,Clustered,5,0.0021544346900318821,10,4.8587623105265578
CV-QRC,Clustered,5,0.0046415888336127772,1.0000000000000001e-05,0.99352100920338859
CV-QRC,Clustered,5,0.0046415888336127772,2.1544346900318823e-05,0.99730367564761691
CV-QRC,Clustered,5,0.0046415888336127772,4.6415888336127818e-05,0.99787736141068917
CV-QRC,Clustered,5,0.0046415888336127772,0.0001,0.99890562185245269
CV-QRC,Clustered,5,0.0046415888336127772,0.00021544346900318823,0.99924988594542619
CV-QRC,Clustered,5,0.0046415888336127772,0.00046415888336127773,1.0000116815787801
CV-QRC,Clustered,5,0.0046415888336127772,0.001,1.0006437253399334
CV-QRC,Clustered,5,0.0046415888336127772,0.0021544346900318821,1.3681296530934697
CV-QRC,Clustered,5,0.0046415888336127772,0.0046415888336127772,2.2562488942303531
CV-QRC,Clustered,5,0.0046415888336127772,0.01,2.845976702216928
CV-QRC,Clustered,5,0.0046415888336127772,0.021544346900318822,3.079655666714197
CV-QRC,Clustered,5,0.0046415888336127772,0.046415888336127774,3.3214561972563117
CV-QRC,Clustered,5,0.0046415888336127772,0.10000000000000001,3.4532852283794169
CV-QRC,Clustered,5,0.0046415888336127772,0.21544346900318823,3.7357495874303686
CV-QRC,Clustered,5,0.0046415888336127772,0.46415888336127725,4.0261719721706299
CV-QRC,Clustered,5,0.0046415888336127772,1,4.550871838051207
CV-QRC,Clustered,5,0.0046415888336127772,2.154434690031882,4.6751136453490343
CV-QRC,Clustered,5,0.0046415888336127772,4.6415888336127722,4.784945425346514
CV-QRC,Clustered,5,0.0046415888336127772,10,4.7314046611303748
CV-QRC,Clustered,5,0.01,1.0000000000000001e-05,0.99788131586939033
CV-QRC,Clustered,5,0.01,2.1544346900318823e-05,0.99891110409595496
CV-QRC,Clustered,5,0.01,4.6415888336127818e-05,0.99894728123946752
CV-QRC,Clustered,5,0.01,0.0001,0.99946427080971212
CV-QRC,Clustered,5,0.01,0.00021544346900318823,1.0007639494243543
CV-QRC,Clustered,5,0.01,0.00046415888336127773,1.0051094084840941
CV-QRC,Clustered,5,0.01,0.001,1.2796220536168763
CV-QRC,Clustered,5,0.01,0.0021544346900318821,2.2310956242568136
CV-QRC,Clustered,5,0.01,0.0046415888336127772,2.8508818734137558
CV-QRC,Clustered,5,0.01,0.01,3.0489650149633407
CV-QRC,Clustered,5,0.01,0.021544346900318822,3.1852529445997448
CV-QRC,Clustered,5,0.01,0.046415888336127774,3.2713823823158643
CV-QRC,Clustered,5,0.01,0.10000000000000001,3.3933045352376894
CV-QRC,Clustered,5,0.01,0.21544346900318823,3.6409817405443614
CV-QRC,Clustered,5,0.01,0.46415888336127725,3.9675001515937933
CV-QRC,Clustered,5,0.01,1,4.4245746871843936
CV-QRC,Clustered,5,0.01,2.154434690031882,4.5301558681471423
CV-QRC,Clustered,5,0.01,4.6415888336127722,4.6907020801590029
CV-QRC,Clustered,5,0.01,10,4.5863722405223522
CV-QRC,Clustered,5,0.021544346900318822,1.0000000000000001e-05,0.99892609986952818
CV-QRC,Clustered,5,0.021544346900318822,2.1544346900318823e-05,0.99945493019722276
CV-QRC,Clustered,5,0.021544346900318822,4.6415888336127818e-05,1.0000994047872307
CV-QRC,Clustered,5,0.021544346900318822,0.0001,1.0019010716036787
CV-QRC,Clustered,5,0.021544346900318822,0.00021544346900318823,1.007553232994217
CV-QRC,Clustered,5,0.021544346900318822,0.00046415888336127773,1.2474731313114815
CV-QRC,Clustered,5,0.021544346900318822,0.001,2.0530514682923404
CV-QRC,Clustered,5,0.021544346900318822,0.0021544346900318821,2.7429962161559716
CV-QRC,Clustered,5,0.021544346900318822,0.0046415888336127772,3.0006463172596716
